fecha,hora,emisiones_co
44587,7,1.935
44587,8,1.688
44587,9,1.642
44587,10,1.26
44587,11,1.229
44587,12,0.702
44587,13,0.745
44587,14,0.645
44587,15,0.595
44587,16,0.716
44587,17,0.737
44587,18,0.793
44587,19,0.876
44587,20,0.645
44587,21,0.596
44587,22,0.628
44587,23,0.594
44588,0,0.555
44588,1,0.498
44588,2,0.496
44588,3,0.484
44588,4,0.472
44588,5,0.503
44588,6,0.821
44588,7,0.892
44588,8,0.845
44588,9,0.721
44588,10,0.731
44588,11,0.778
44588,12,0.682
44588,13,0.629
44588,14,0.608
44588,15,0.704
44588,16,0.782
44588,17,1.007
44588,18,0.938
44588,19,0.868
44588,20,1.021
44588,21,0.874
44588,22,0.665
44588,23,0.62
44589,0,0.682
44589,2,0.567
44589,3,0.579
44589,4,0.542
44589,5,0.56
44589,6,0.735
44589,7,1.114
44589,10,0.998
44589,11,0.882
44589,14,0.503
44589,15,0.544
44589,16,0.583
44589,17,0.614
44589,18,0.875
44589,19,0.83
44589,20,0.612
44589,21,0.473
44589,22,0.487
44589,23,0.509
44590,0,0.545
44590,1,0.485
44590,2,0.361
44590,3,0.294
44590,4,0.28
44590,5,0.301
44590,6,0.373
44590,7,0.582
44590,8,0.596
44590,9,0.553
44590,10,0.648
44590,11,0.707
44590,12,0.877
44590,13,0.532
44590,14,0.536
44590,15,0.434
44590,16,0.322
44590,17,0.333
44590,18,0.43
44590,19,0.559
44590,20,0.434
44590,21,0.534
44590,22,0.53
44590,23,0.523
44591,0,0.519
44591,2,0.386
44591,3,0.281
44591,4,0.313
44591,5,0.295
44591,6,0.437
44591,7,0.506
44591,8,0.519
44591,9,0.419
44591,10,0.353
44591,11,0.382
44591,12,0.487
44591,13,0.543
44591,14,0.522
44591,15,0.602
44591,16,0.439
44591,17,0.44
44591,18,0.554
44591,19,0.484
44591,20,0.422
44591,21,0.348
44591,22,0.355
44591,23,0.349
44592,0,0.329
44592,1,0.326
44592,2,0.316
44592,3,0.269
44592,4,0.314
44592,5,0.342
44592,6,0.513
44592,7,0.849
44592,8,0.832
44592,9,0.822
44592,10,0.62
44592,11,0.676
44592,12,0.69
44592,13,0.685
44592,14,0.626
44592,15,0.605
44592,16,0.679
44592,17,0.715
44592,18,0.745
44592,19,0.593
44592,20,0.441
44592,21,0.496
44592,22,0.584
44592,23,0.417
44593,0,0.482
44593,1,0.374
44593,2,0.328
44593,3,0.297
44593,4,0.294
44593,5,0.325
44593,6,0.416
44593,7,0.834
44593,8,0.726
44593,9,0.699
44593,10,0.523
44593,11,0.504
44593,12,0.544
44593,13,0.444
44593,14,0.481
44593,15,0.475
44593,16,0.599
44593,17,0.76
44593,18,0.699
44593,19,0.713
44593,20,0.729
44593,21,0.439
44593,22,0.481
44593,23,0.529
44594,0,0.483
44594,1,0.431
44594,2,0.355
44594,3,0.432
44594,4,0.41
44594,5,0.456
44594,6,0.699
44594,7,1.226
44594,8,0.945
44594,9,0.685
44594,10,0.595
44594,11,0.535
44594,12,0.501
44594,13,0.484
44594,14,0.516
44594,15,0.518
44594,16,0.461
44594,17,0.543
44594,18,0.781
44594,19,0.691
44594,20,0.654
44594,21,0.588
44594,22,0.462
44594,23,0.498
44595,0,0.545
44595,1,0.467
44595,2,0.474
44595,3,0.463
44595,4,0.547
44595,5,0.594
44595,6,1.056
44595,7,2.171
44595,8,1.283
44595,9,0.829
44595,10,0.914
44595,11,0.531
44595,12,0.453
44595,13,0.497
44595,14,0.456
44595,15,0.409
44595,16,0.458
44595,17,0.534
44595,18,0.636
44595,19,0.745
44595,20,0.656
44595,21,0.529
44595,22,0.447
44595,23,0.41
44596,0,0.382
44596,1,0.406
44596,2,0.425
44596,3,0.439
44596,4,0.456
44596,5,0.56
44596,6,0.883
44596,7,1.051
44596,8,0.745
44596,9,0.599
44596,10,0.706
44596,11,0.704
44596,12,0.542
44596,13,0.515
44596,14,0.468
44596,15,0.41
44596,16,0.484
44596,17,0.568
44596,18,1.186
44596,19,1.031
44596,20,0.879
44596,21,0.949
44596,22,0.934
44596,23,0.623
44597,0,0.581
44597,1,0.617
44597,2,0.648
44597,3,0.565
44597,4,0.472
44597,5,0.573
44597,6,0.958
44597,7,1.29
44597,8,1.308
44597,9,0.833
44597,10,0.62
44597,11,0.621
44597,12,0.617
44597,13,0.567
44597,14,0.494
44597,15,0.488
44597,16,0.508
44597,17,0.566
44597,18,0.641
44597,19,0.811
44597,20,0.541
44597,21,0.444
44597,22,0.429
44597,23,0.441
44598,0,0.468
44598,1,0.415
44598,2,0.406
44598,3,0.355
44598,4,0.376
44598,5,0.364
44598,6,0.399
44598,7,0.516
44598,8,0.458
44598,9,0.437
44598,10,0.43
44598,11,0.431
44598,12,0.612
44598,13,0.536
44598,14,0.607
44598,15,0.633
44598,16,0.766
44598,17,0.72
44598,18,0.768
44598,19,0.683
44598,20,0.993
44598,21,0.969
44598,22,0.841
44598,23,0.638
44599,0,0.58
44599,1,0.503
44599,2,0.474
44599,3,0.49
44599,4,0.485
44599,5,0.492
44599,6,0.625
44599,7,1.097
44599,8,0.904
44599,9,0.666
44599,10,0.769
44599,11,0.829
44599,12,0.696
44599,13,0.657
44599,14,0.658
44599,15,0.57
44599,16,0.589
44599,17,0.555
44599,18,0.674
44599,19,0.826
44599,20,0.83
44599,21,0.797
44599,22,0.825
44599,23,0.921
44600,0,0.834
44600,1,0.744
44600,2,0.618
44600,3,0.546
44600,4,0.583
44600,5,0.656
44600,6,1.217
44600,7,1.989
44600,8,1.888
44600,9,1.159
44600,10,0.844
44600,11,0.799
44600,12,0.86
44600,13,0.618
44600,14,0.701
44600,15,0.665
44600,16,0.619
44600,17,0.786
44600,18,1.001
44600,19,0.93
44600,20,0.713
44600,21,0.689
44600,22,0.65
44600,23,0.527
44601,0,0.608
44601,1,0.49
44601,2,0.493
44601,3,0.462
44601,4,0.489
44601,5,0.649
44601,6,0.883
44601,7,1.259
44601,8,1.185
44601,9,0.919
44601,10,0.629
44601,11,0.528
44601,12,0.49
44601,13,0.566
44601,14,0.48
44601,15,0.667
44601,16,0.802
44601,17,0.821
44601,18,0.889
44601,19,0.736
44601,20,0.595
44601,21,0.547
44601,22,0.591
44601,23,0.492
44602,0,0.41
44602,1,0.422
44602,2,0.404
44602,3,0.372
44602,4,0.385
44602,5,0.424
44602,6,0.791
44602,7,1.284
44602,8,0.983
44602,9,0.866
44602,10,0.716
44602,11,0.538
44602,12,0.502
44602,15,0.179
44602,16,0.211
44602,17,0.454
44602,18,0.456
44602,19,0.573
44602,20,0.719
44602,21,0.469
44602,22,0.316
44602,23,0.247
44603,0,0.204
44603,2,0.143
44603,3,0.127
44603,4,0.149
44603,5,0.273
44603,6,0.296
44603,7,0.541
44603,8,0.485
44603,9,0.565
44603,10,0.438
44603,11,0.341
44603,12,0.288
44603,13,0.238
44603,14,0.235
44603,15,0.209
44603,16,0.258
44603,17,0.396
44603,18,0.488
44603,19,0.539
44603,20,0.324
44603,21,0.355
44603,22,0.268
44603,23,0.27
44604,0,0.221
44604,1,0.225
44604,2,0.262
44604,3,0.206
44604,4,0.242
44604,5,0.223
44604,6,0.641
44604,7,0.961
44604,8,0.489
44604,9,0.544
44604,10,0.56
44604,11,0.547
44604,12,0.361
44604,13,0.344
44604,14,0.329
44604,15,0.289
44604,16,0.303
44604,17,0.304
44604,18,0.361
44604,19,0.398
44604,20,0.395
44604,21,0.371
44604,22,0.316
44604,23,0.336
44605,0,0.277
44605,2,0.242
44605,3,0.217
44605,4,0.16
44605,5,0.157
44605,6,0.2
44605,7,0.417
44605,8,0.327
44605,9,0.321
44605,10,0.236
44605,11,0.218
44605,12,0.168
44605,13,0.21
44605,14,0.129
44605,15,0.125
44605,16,0.28
44605,17,0.424
44605,18,0.426
44605,19,0.543
44605,20,0.495
44605,21,0.402
44605,22,0.397
44605,23,0.364
44606,0,0.351
44606,1,0.278
44606,2,0.289
44606,3,0.259
44606,4,0.263
44606,5,0.557
44606,6,1.335
44606,7,1.577
44606,8,1.244
44606,9,0.664
44606,10,0.884
44606,11,0.615
44606,12,0.383
44606,13,0.355
44606,14,0.428
44606,15,0.429
44606,16,0.61
44606,17,0.653
44606,18,0.437
44606,19,0.626
44606,20,0.601
44606,21,0.323
44606,22,0.43
44606,23,0.373
44607,0,0.288
44607,2,0.207
44607,3,0.207
44607,4,0.261
44607,5,0.398
44607,6,1.016
44607,7,0.946
44607,8,1.083
44607,9,0.5
44607,10,0.433
44607,11,0.378
44607,12,0.426
44607,13,0.445
44607,14,0.361
44607,15,0.363
44607,16,0.425
44607,17,0.466
44607,18,0.75
44607,19,0.621
44607,20,0.635
44607,21,0.515
44607,22,0.425
44607,23,0.382
44608,0,0.27
44608,1,0.262
44608,2,0.247
44608,3,0.299
44608,4,0.289
44608,5,0.361
44608,6,0.649
44608,7,1.731
44608,8,1.107
44608,9,0.842
44608,10,0.423
44608,11,0.256
44608,12,0.302
44608,13,0.36
44608,14,0.389
44608,15,0.36
44608,16,0.385
44608,17,0.46
44608,18,0.547
44608,19,0.644
44608,20,0.616
44608,21,0.533
44608,22,0.431
44608,23,0.38
44609,0,0.312
44609,1,0.253
44609,2,0.282
44609,3,0.265
44609,4,0.245
44609,5,0.469
44609,6,1.232
44609,7,1.099
44609,8,0.921
44609,9,0.596
44609,10,0.464
44609,12,0.45
44609,13,0.4
44609,14,0.397
44609,15,0.427
44609,16,0.51
44609,17,0.6
44609,18,0.755
44609,19,0.728
44609,20,0.742
44609,21,0.744
44609,22,0.518
44609,23,0.373
44610,0,0.358
44610,1,0.395
44610,2,0.393
44610,3,0.396
44610,4,0.392
44610,5,0.467
44610,6,0.892
44610,7,1.595
44610,8,1.35
44610,9,0.832
44610,10,0.903
44610,11,0.662
44610,12,0.664
44610,13,0.73
44610,14,0.693
44610,15,0.5
44610,16,0.665
44610,17,0.688
44610,18,0.669
44610,19,0.485
44610,20,0.563
44610,21,0.414
44610,22,0.4
44610,23,0.409
44611,0,0.373
44611,2,0.335
44611,3,0.3
44611,4,0.293
44611,5,0.34
44611,6,0.382
44611,7,0.491
44611,8,0.547
44611,9,0.653
44611,10,0.85
44611,11,0.845
44611,12,0.671
44611,13,0.506
44611,14,0.415
44611,15,0.339
44611,16,0.385
44611,17,0.349
44611,18,0.453
44611,19,0.562
44611,20,0.57
44611,21,0.64
44611,22,0.811
44611,23,0.419
44612,0,0.504
44612,1,0.508
44612,2,0.394
44612,3,0.365
44612,4,0.33
44612,5,0.388
44612,6,0.504
44612,7,0.512
44612,8,0.439
44612,9,0.397
44612,10,0.459
44612,11,0.451
44612,12,0.416
44612,13,0.417
44612,14,0.453
44612,15,0.459
44612,16,0.419
44612,17,0.427
44612,18,0.488
44612,19,0.667
44612,20,0.619
44612,21,0.564
44612,22,0.417
44612,23,0.383
44613,0,0.353
44613,2,0.254
44613,3,0.246
44613,4,0.252
44613,5,0.345
44613,6,0.671
44613,7,1.056
44613,8,0.739
44613,9,0.417
44613,10,0.465
44613,11,0.454
44613,12,0.457
44613,13,0.39
44613,14,0.24
44613,15,0.199
44613,16,0.236
44613,17,0.311
44613,18,0.397
44613,19,0.43
44613,20,0.422
44613,21,0.798
44613,22,0.726
44613,23,0.736
44614,0,0.477
44614,1,0.472
44614,2,0.391
44614,3,0.352
44614,4,0.347
44614,5,0.515
44614,6,1.285
44614,7,1.38
44614,8,0.979
44614,9,0.676
44614,10,0.537
44614,11,0.513
44614,12,0.501
44614,13,0.538
44614,14,0.459
44614,15,0.433
44614,16,0.507
44614,17,0.571
44614,18,0.814
44614,19,0.662
44614,20,0.914
44614,21,0.77
44614,22,0.958
44614,23,0.779
44615,0,0.726
44615,2,0.61
44615,3,0.518
44615,4,0.486
44615,5,0.563
44615,6,1.063
44615,7,2.214
44615,8,0.865
44615,9,1.093
44615,10,1.014
44615,11,0.798
44615,12,0.654
44615,13,0.657
44615,14,0.644
44615,15,0.676
44615,16,0.624
44615,17,0.729
44615,18,0.953
44615,19,0.724
44615,20,0.769
44615,21,0.533
44615,22,0.597
44615,23,0.605
44616,0,0.585
44616,1,0.464
44616,2,0.472
44616,3,0.447
44616,4,0.368
44616,5,0.389
44616,6,0.676
44616,7,0.962
44616,8,0.987
44616,9,1.091
44616,10,1.07
44616,11,0.744
44616,12,0.64
44616,13,0.671
44616,14,0.6
44616,15,0.536
44616,16,0.491
44616,17,0.557
44616,18,0.75
44616,19,1.023
44616,20,0.696
44616,21,0.505
44616,22,0.422
44616,23,0.362
44617,0,0.381
44617,2,0.323
44617,3,0.353
44617,4,0.395
44617,5,0.408
44617,6,0.805
44617,7,1.385
44617,8,0.902
44617,9,0.866
44617,10,0.797
44617,11,0.613
44617,12,0.745
44617,13,0.715
44617,14,0.698
44617,15,0.631
44617,16,0.676
44617,17,0.683
44617,18,0.627
44617,19,0.636
44617,20,0.56
44617,21,0.548
44617,22,0.608
44617,23,0.54
44618,0,0.511
44618,1,0.45
44618,2,0.398
44618,3,0.424
44618,4,0.502
44618,5,0.638
44618,6,0.707
44618,7,0.678
44618,8,0.62
44618,9,0.684
44618,10,0.709
44618,11,0.666
44618,12,0.563
44618,13,0.566
44618,14,0.646
44618,15,0.604
44618,16,0.579
44618,17,0.591
44618,18,0.655
44618,19,0.594
44618,20,0.62
44618,21,0.602
44618,22,0.477
44618,23,0.473
44619,0,0.457
44619,2,0.433
44619,3,0.391
44619,4,0.368
44619,5,0.369
44619,6,0.465
44619,7,0.632
44619,8,0.552
44619,9,0.682
44619,10,0.673
44619,11,0.55
44619,12,0.567
44619,13,0.509
44619,14,0.683
44619,15,0.572
44619,16,0.688
44619,17,0.678
44619,18,0.652
44619,19,0.549
44619,20,0.522
44619,21,0.699
44619,22,0.687
44619,23,0.55
44620,0,0.686
44620,1,0.669
44620,2,0.593
44620,3,0.586
44620,4,0.53
44620,5,0.522
44620,6,0.753
44620,7,1.199
44620,8,0.853
44620,9,0.598
44620,10,0.58
44620,11,0.571
44620,12,0.551
44620,13,0.518
44620,14,0.474
44620,15,0.521
44620,16,0.74
44620,17,0.849
44620,18,0.706
44620,19,1.089
44620,20,1.17
44620,21,1.125
44620,22,0.67
44620,23,0.463
44621,0,0.461
44621,2,0.374
44621,3,0.38
44621,4,0.386
44621,5,0.399
44621,6,0.469
44621,7,0.574
44621,8,0.592
44621,9,0.478
44621,10,0.477
44621,11,0.536
44621,12,0.521
44621,13,0.45
44621,14,0.412
44621,15,0.543
44621,16,0.595
44621,17,0.605
44621,18,0.65
44621,19,0.571
44621,20,0.717
44621,21,0.583
44621,22,0.653
44621,23,0.516
44622,0,0.468
44622,1,0.47
44622,2,0.44
44622,3,0.394
44622,4,0.406
44622,5,0.459
44622,6,0.604
44622,7,0.976
44622,8,0.888
44622,9,0.964
44622,10,0.759
44622,11,0.657
44622,12,0.628
44622,13,0.656
44622,14,0.554
44622,15,0.49
44622,16,0.541
44622,17,0.719
44622,18,0.643
44622,19,0.773
44622,20,0.887
44622,21,0.884
44622,22,0.868
44622,23,0.512
44623,0,0.451
44623,2,0.397
44623,3,0.42
44623,4,0.445
44623,5,0.543
44623,6,0.669
44623,7,1.206
44623,8,0.89
44623,9,0.795
44623,10,0.617
44623,11,0.618
44623,12,0.402
44623,13,0.399
44623,14,0.483
44623,15,0.448
44623,16,0.454
44623,17,0.772
44623,18,0.996
44623,19,1.079
44623,20,0.874
44623,21,0.698
44623,22,0.599
44623,23,0.576
44624,0,0.501
44624,1,0.462
44624,2,0.425
44624,3,0.439
44624,4,0.53
44624,5,0.535
44624,6,0.776
44624,7,1.236
44624,8,1.245
44624,9,0.881
44624,10,0.547
44624,11,0.429
44624,12,0.377
44624,13,0.452
44624,14,0.45
44624,15,0.422
44624,16,0.562
44624,17,0.805
44624,18,0.606
44624,19,0.858
44624,20,0.716
44624,21,0.883
44624,22,0.833
44624,23,1.005
44625,0,0.834
44625,2,0.589
44625,3,0.539
44625,4,0.45
44625,5,0.666
44625,6,0.759
44625,7,1.437
44625,8,1.006
44625,9,0.65
44625,10,0.67
44625,11,0.711
44625,12,0.64
44625,13,0.647
44625,14,0.747
44625,15,0.73
44625,16,0.681
44625,17,0.765
44625,18,1.059
44625,19,0.954
44625,20,0.77
44625,21,0.735
44625,22,0.556
44625,23,0.539
44626,0,0.522
44626,1,0.548
44626,2,0.483
44626,3,0.457
44626,4,0.418
44626,5,0.409
44626,6,0.454
44626,7,0.522
44626,8,0.566
44626,9,0.648
44626,10,0.632
44626,11,0.705
44626,12,0.694
44626,13,0.785
44626,14,0.74
44626,15,0.687
44626,16,0.744
44626,17,0.714
44626,18,0.767
44626,19,0.658
44626,20,0.623
44626,21,0.646
44626,22,0.733
44626,23,0.623
44627,0,0.47
44627,2,0.418
44627,3,0.407
44627,4,0.38
44627,5,0.396
44627,6,0.564
44627,7,0.861
44627,8,1.044
44627,9,0.932
44627,10,1.051
44627,11,1.009
44627,12,0.925
44627,13,0.988
44627,14,0.864
44627,15,0.81
44627,16,0.622
44627,17,0.694
44627,18,1.208
44627,19,1.031
44627,20,0.778
44627,21,0.542
44627,22,0.478
44627,23,0.503
44628,0,0.431
44628,1,0.415
44628,2,0.384
44628,3,0.406
44628,4,0.521
44628,5,0.548
44628,6,0.958
44628,7,1.732
44628,8,1.045
44628,9,0.772
44628,10,0.771
44628,11,0.82
44628,12,0.783
44628,13,0.955
44628,14,0.932
44628,17,0.51
44628,18,0.686
44628,19,0.957
44628,20,0.768
44628,21,0.606
44628,22,0.815
44628,23,0.858
44629,0,0.526
44629,2,0.682
44629,3,0.482
44629,4,0.516
44629,5,1.013
44629,6,1.364
44629,7,3.073
44629,8,1.566
44629,9,0.659
44629,10,0.556
44629,11,0.647
44629,12,0.492
44629,13,0.377
44629,14,0.21
44629,15,0.213
44629,16,0.22
44629,17,0.273
44629,18,0.585
44629,19,0.632
44629,20,0.611
44629,21,0.675
44629,22,0.386
44629,23,0.425
44630,0,0.328
44630,1,0.393
44630,2,0.368
44630,3,0.366
44630,4,0.427
44630,5,0.646
44630,6,1.369
44630,7,1.837
44630,8,1.308
44630,9,0.811
44630,10,0.814
44630,11,0.632
44630,12,0.46
44630,13,0.265
44630,14,0.185
44630,15,0.199
44630,16,0.221
44630,17,0.246
44630,18,0.391
44630,19,0.582
44630,20,0.608
44630,21,0.668
44630,22,0.449
44630,23,0.393
44631,0,0.366
44631,2,0.301
44631,3,0.305
44631,4,0.335
44631,5,0.416
44631,6,0.936
44631,7,1.628
44631,8,0.791
44631,9,0.641
44631,10,0.547
44631,11,0.429
44631,12,0.608
44631,13,0.41
44631,14,0.348
44631,15,0.485
44631,16,0.425
44631,17,0.657
44631,18,0.634
44631,19,0.766
44631,20,0.476
44631,21,0.421
44631,22,0.393
44631,23,0.748
44632,0,0.706
44632,1,0.663
44632,2,0.731
44632,3,0.761
44632,4,0.713
44632,5,0.739
44632,6,0.89
44632,7,0.917
44632,8,0.614
44632,9,0.577
44632,10,0.521
44632,11,0.504
44632,12,0.547
44632,13,0.552
44632,14,0.54
44632,15,0.559
44632,16,0.692
44632,17,0.71
44632,18,0.714
44632,19,0.879
44632,20,0.906
44632,21,0.705
44632,22,0.901
44632,23,0.656
44633,0,0.521
44633,2,0.633
44633,3,0.597
44633,4,0.584
44633,5,0.616
44633,6,1.247
44633,7,1.402
44633,8,0.746
44633,9,0.475
44633,10,0.375
44633,11,0.424
44633,12,0.354
44633,13,0.322
44633,14,0.335
44633,15,0.453
44633,16,0.358
44633,17,0.502
44633,18,0.671
44633,19,0.829
44633,20,0.624
44633,21,0.51
44633,22,0.483
44633,23,0.376
44634,0,0.347
44634,1,0.28
44634,2,0.298
44634,3,0.268
44634,4,0.321
44634,5,0.529
44634,6,1.301
44634,7,2.154
44634,8,2.474
44634,9,1.48
44634,10,0.709
44634,11,0.96
44634,12,0.868
44634,13,0.516
44634,14,0.417
44634,15,0.334
44634,16,0.306
44634,17,0.437
44634,18,0.563
44634,19,0.756
44634,20,0.619
44634,21,0.553
44634,22,0.623
44634,23,0.622
44635,0,0.382
44635,2,0.32
44635,3,0.319
44635,4,0.318
44635,5,0.326
44635,6,0.5
44635,7,0.786
44635,8,0.961
44635,9,0.803
44635,10,0.524
44635,11,0.488
44635,12,0.453
44635,13,0.518
44635,14,0.483
44635,15,0.407
44635,16,0.395
44635,17,0.568
44635,18,0.901
44635,19,1.034
44635,20,0.811
44635,21,0.626
44635,22,0.679
44635,23,0.796
44636,0,0.65
44636,1,0.424
44636,2,0.381
44636,3,0.327
44636,4,0.339
44636,5,0.61
44636,6,1.001
44636,7,1.053
44636,8,1.055
44636,9,0.814
44636,10,0.71
44636,11,0.533
44636,12,0.525
44636,13,0.45
44636,14,0.756
44636,15,0.501
44636,16,0.49
44636,17,0.596
44636,18,0.729
44636,19,0.673
44636,20,0.651
44636,21,0.632
44636,22,0.553
44636,23,0.464
44637,0,0.4
44637,2,0.305
44637,3,0.284
44637,4,0.295
44637,5,0.382
44637,6,0.555
44637,7,0.757
44637,8,0.869
44637,9,0.829
44637,10,0.777
44637,11,0.84
44637,12,0.599
44637,13,0.481
44637,14,0.667
44637,15,0.812
44637,16,0.61
44637,17,0.645
44637,18,0.833
44637,19,0.948
44637,20,0.789
44637,21,0.685
44637,22,0.519
44637,23,0.524
44638,0,0.676
44638,1,0.458
44638,2,0.39
44638,3,0.414
44638,4,0.509
44638,5,0.549
44638,6,1.257
44638,7,1.738
44638,8,1.396
44638,9,1.047
44638,10,0.598
44638,11,0.451
44638,12,0.483
44638,13,0.461
44638,14,0.464
44638,15,0.486
44638,16,0.468
44638,17,0.599
44638,18,0.813
44638,19,1.005
44638,20,0.823
44638,21,0.584
44638,22,1.02
44638,23,0.849
44639,0,0.716
44639,2,0.49
44639,3,0.492
44639,4,0.468
44639,5,0.571
44639,6,0.707
44639,7,0.687
44639,8,0.719
44639,9,0.748
44639,10,0.72
44639,11,0.669
44639,12,0.538
44639,13,0.558
44639,14,0.625
44639,15,0.564
44639,16,0.546
44639,17,0.535
44639,18,0.635
44639,19,0.821
44639,20,0.676
44639,21,0.558
44639,22,0.555
44639,23,0.568
44640,0,0.517
44640,1,0.431
44640,2,0.563
44640,3,0.493
44640,4,0.414
44640,5,0.474
44640,6,0.566
44640,7,0.662
44640,8,0.596
44640,9,0.475
44640,10,0.405
44640,11,0.327
44640,12,0.297
44640,13,0.343
44640,14,0.428
44640,15,0.579
44640,16,0.609
44640,17,0.827
44640,18,0.878
44640,19,0.804
44640,20,0.909
44640,21,0.912
44640,22,1.075
44640,23,0.943
44641,0,0.66
44641,2,0.343
44641,3,0.356
44641,4,0.418
44641,5,0.473
44641,6,1.25
44641,7,1.473
44641,8,0.88
44641,9,0.71
44641,10,0.649
44641,11,0.641
44641,12,0.476
44641,13,0.468
44641,14,0.668
44641,15,1.087
44641,16,1.097
44641,17,0.859
44641,18,1.17
44641,19,0.997
44641,20,1.095
44641,21,1.292
44641,22,0.992
44641,23,1.41
44642,0,1.495
44642,1,1.217
44642,2,1.079
44642,3,0.94
44642,4,1.127
44642,5,1.286
44642,6,1.161
44642,7,2.931
44642,8,2.101
44642,9,0.994
44642,10,0.481
44642,11,0.329
44642,12,0.378
44642,13,0.445
44642,14,0.461
44642,15,0.512
44642,16,0.492
44642,17,0.698
44642,18,0.927
44642,19,0.723
44642,20,0.653
44642,21,0.49
44642,22,0.519
44642,23,0.589
44643,0,0.539
44643,2,0.426
44643,3,0.423
44643,4,0.43
44643,5,0.664
44643,6,1.679
44643,7,1.808
44643,8,0.775
44643,9,0.54
44643,10,0.621
44643,11,0.501
44643,12,0.468
44643,13,0.469
44643,14,0.448
44643,15,0.514
44643,16,0.612
44643,17,0.641
44643,18,0.751
44643,19,0.619
44643,20,0.57
44643,21,0.454
44643,22,0.603
44643,23,0.544
44644,0,0.496
44644,1,0.419
44644,2,0.382
44644,3,0.378
44644,4,0.413
44644,5,0.424
44644,6,0.685
44644,7,0.927
44644,8,0.937
44644,9,0.798
44644,10,0.854
44644,11,0.65
44644,12,0.712
44644,13,0.69
44644,14,0.629
44644,15,0.675
44644,16,0.555
44644,17,0.804
44644,18,0.728
44644,19,0.766
44644,20,0.929
44644,21,0.978
44644,22,0.792
44644,23,0.621
44645,0,0.626
